web_scraper_order,web_scraper_start_url,type_habits,Prix,adresse,image_lien
"1767634889-132","https://sn.coinafrique.com/categorie/vetements-homme?page=109","Vêtements homme","15 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-2347941"
"1767634889-133","https://sn.coinafrique.com/categorie/vetements-homme?page=109","Ensemble homme","15 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2347933"
"1767634889-134","https://sn.coinafrique.com/categorie/vetements-homme?page=109","T - shirt en coton","2 000CFA","Grand Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-en-coton-2347668"
"1767634889-135","https://sn.coinafrique.com/categorie/vetements-homme?page=109","Caleçons","2 800CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/calecons-2347591"
"1767634889-136","https://sn.coinafrique.com/categorie/vetements-homme?page=109","T-shirts Lacoste coton","4 500CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/t-shirts-lacoste-coton-2347574"
"1767634889-137","https://sn.coinafrique.com/categorie/vetements-homme?page=109","Ensemble homme","8 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2347566"
"1767634889-138","https://sn.coinafrique.com/categorie/vetements-homme?page=109","Blazer","30 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/blazer-2346803"
"1767634889-139","https://sn.coinafrique.com/categorie/vetements-homme?page=109","Blazer","30 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/blazer-2346800"
"1767634889-140","https://sn.coinafrique.com/categorie/vetements-homme?page=109","Vestes blazers","30 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/vestes-blazers-2346797"
"1767634889-141","https://sn.coinafrique.com/categorie/vetements-homme?page=109","Bombers","12 500CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/bombers-2346225"
"1767634889-142","https://sn.coinafrique.com/categorie/vetements-homme?page=109","T-shirts  / pack de 5","9 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/t-shirts-pack-de-5-2345972"
"1767634889-143","https://sn.coinafrique.com/categorie/vetements-homme?page=109","Vêtements homme","15 000CFA","Dahra, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-2345695"
"1767634889-144","https://sn.coinafrique.com/categorie/vetements-homme?page=109","Pull over","15 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/pull-over-2345087"
"1767634889-145","https://sn.coinafrique.com/categorie/vetements-homme?page=109","Chemise en pagne","10 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/chemise-en-pagne-2345082"
"1767634889-146","https://sn.coinafrique.com/categorie/vetements-homme?page=109","T-shirt en pagne","8 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-en-pagne-2345073"
"1767634889-147","https://sn.coinafrique.com/categorie/vetements-homme?page=109","Ensemble homme","13 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2344951"
"1767634889-148","https://sn.coinafrique.com/categorie/vetements-homme?page=109","Ensemble shirt - short","13 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-shirt-short-2344942"
"1767634889-149","https://sn.coinafrique.com/categorie/vetements-homme?page=109","Jogging  homme","7 500CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/jogging-homme-2344921"
"1767634889-150","https://sn.coinafrique.com/categorie/vetements-homme?page=109","Pantalon jeans homme","7 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-jeans-homme-2344641"
"1767634889-151","https://sn.coinafrique.com/categorie/vetements-homme?page=109","T-shirt","3 000CFA","Médina, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-2344154"
"1767634889-152","https://sn.coinafrique.com/categorie/vetements-homme?page=109","Polo homme","7 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/polo-homme-2343006"
"1767634889-153","https://sn.coinafrique.com/categorie/vetements-homme?page=109","Chemise homme","10 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-2342827"
"1767634889-154","https://sn.coinafrique.com/categorie/vetements-homme?page=109","Peignoir et pantoufle","17 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/peignoir-et-pantoufle-2342826"
"1767634889-155","https://sn.coinafrique.com/categorie/vetements-homme?page=109","Ensemble homme","15 000CFA","Grand Dakar, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2342768"
"1767634889-156","https://sn.coinafrique.com/categorie/vetements-homme?page=109","Ensemble homme","15 000CFA","Grand Dakar, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2342760"
"1767634889-157","https://sn.coinafrique.com/categorie/vetements-homme?page=109","T-shirts homme","5 000CFA","Grand Dakar, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/t-shirts-homme-2342756"
"1767634889-158","https://sn.coinafrique.com/categorie/vetements-homme?page=109","T-shirts homme","5 000CFA","Grand Dakar, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/t-shirts-homme-2342746"
"1767634889-159","https://sn.coinafrique.com/categorie/vetements-homme?page=109","Body homme et Lacoste","2 500CFA","Biscuiterie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/body-homme-et-lacoste-2340498"
"1767634889-160","https://sn.coinafrique.com/categorie/vetements-homme?page=109","Ensemble homme","10 000CFA","Biscuiterie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2340475"
"1767634889-161","https://sn.coinafrique.com/categorie/vetements-homme?page=109","Ensemble homme","12 000CFA","Biscuiterie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2340469"
"1767634889-162","https://sn.coinafrique.com/categorie/vetements-homme?page=109","Grand boubou getzner","100 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/grand-boubou-getzner-2338760"
"1767634889-163","https://sn.coinafrique.com/categorie/vetements-homme?page=109","T-shirt et casquette","3 500CFA","Grand Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-et-casquette-2337862"
"1767634889-164","https://sn.coinafrique.com/categorie/vetements-homme?page=109","Costume africain","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-2337835"
"1767634889-165","https://sn.coinafrique.com/categorie/vetements-homme?page=109","Abaya - Chaussures","5 000CFA","Dagana, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/abaya-chaussures-2337571"
"1767634889-166","https://sn.coinafrique.com/categorie/vetements-homme?page=109","Pantalons kaki","6 500CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/pantalons-kaki-2336464"
"1767634889-167","https://sn.coinafrique.com/categorie/vetements-homme?page=109","Pantalons homme","6 500CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/pantalons-homme-2336462"
"1767634889-168","https://sn.coinafrique.com/categorie/vetements-homme?page=109","Pantalons kaki","6 500CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/pantalons-kaki-2336459"
"1767634941-169","https://sn.coinafrique.com/categorie/vetements-homme?page=108","Pantalon Kaki","6 500CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-2374805"
"1767634941-170","https://sn.coinafrique.com/categorie/vetements-homme?page=108","Pantalon Kaki","6 500CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-2374804"
"1767634941-171","https://sn.coinafrique.com/categorie/vetements-homme?page=108","Ensemble homme","10 500CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2374801"
"1767634941-172","https://sn.coinafrique.com/categorie/vetements-homme?page=108","Ensemble homme","10 500CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2374798"
"1767634941-173","https://sn.coinafrique.com/categorie/vetements-homme?page=108","Ensemble homme","11 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2374795"
"1767634941-174","https://sn.coinafrique.com/categorie/vetements-homme?page=108","Ensemble homme","12 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2374744"
"1767634941-175","https://sn.coinafrique.com/categorie/vetements-homme?page=108","Ensemble homme","12 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2374742"
"1767634941-176","https://sn.coinafrique.com/categorie/vetements-homme?page=108","Ensemble homme","12 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2374740"
"1767634941-177","https://sn.coinafrique.com/categorie/vetements-homme?page=108","Ensemble homme","12 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2374735"
"1767634941-178","https://sn.coinafrique.com/categorie/vetements-homme?page=108","T-shirt en coton","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-en-coton-2374373"
"1767634941-179","https://sn.coinafrique.com/categorie/vetements-homme?page=108","Ensemble homme","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2374354"
"1767634941-180","https://sn.coinafrique.com/categorie/vetements-homme?page=108","Pantalon kaki","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-2373864"
"1767634941-181","https://sn.coinafrique.com/categorie/vetements-homme?page=108","Ensemble homme","13 000CFA","Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2373370"
"1767634941-182","https://sn.coinafrique.com/categorie/vetements-homme?page=108","Tee-shirts","5 000CFA","Biscuiterie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/tee-shirts-2373202"
"1767634941-183","https://sn.coinafrique.com/categorie/vetements-homme?page=108","Veste blazer","25 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/veste-blazer-2373089"
"1767634941-184","https://sn.coinafrique.com/categorie/vetements-homme?page=108","Vestes blazers","25 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/vestes-blazers-2373088"
"1767634941-185","https://sn.coinafrique.com/categorie/vetements-homme?page=108","Vestes blazers","25 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/vestes-blazers-2373086"
"1767634941-186","https://sn.coinafrique.com/categorie/vetements-homme?page=108","Pantalon kaki","10 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-2372982"
"1767634941-187","https://sn.coinafrique.com/categorie/vetements-homme?page=108","Pantalon kaki","10 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-2372980"
"1767634941-188","https://sn.coinafrique.com/categorie/vetements-homme?page=108","Pantalons","10 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/pantalons-2372976"
"1767634941-189","https://sn.coinafrique.com/categorie/vetements-homme?page=108","Ensemble pour l'été","15 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-pour-lete-2372650"
"1767634941-190","https://sn.coinafrique.com/categorie/vetements-homme?page=108","Tshirt","10 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/tshirt-2372611"
"1767634941-191","https://sn.coinafrique.com/categorie/vetements-homme?page=108","Ensemble homme Adidas","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-adidas-2372285"
"1767634941-192","https://sn.coinafrique.com/categorie/vetements-homme?page=108","Baskets mixtes","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/baskets-mixtes-2372219"
"1767634941-193","https://sn.coinafrique.com/categorie/vetements-homme?page=108","Habits - hommes - femmes","16 500CFA","Medina, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/habits-hommes-femmes-2372054"
"1767634941-194","https://sn.coinafrique.com/categorie/vetements-homme?page=108","Tuniques  homme","Prix sur demande","Thies, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/tuniques-homme-2371442"
"1767634941-195","https://sn.coinafrique.com/categorie/vetements-homme?page=108","Boxer","1 000CFA","Biscuiterie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/boxer-2371195"
"1767634941-196","https://sn.coinafrique.com/categorie/vetements-homme?page=108","Caleçon","1 000CFA","Biscuiterie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/calecon-2371180"
"1767634941-197","https://sn.coinafrique.com/categorie/vetements-homme?page=108","Ensemble short","7 500CFA","Biscuiterie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-short-2371170"
"1767634941-198","https://sn.coinafrique.com/categorie/vetements-homme?page=108","Maillots NBA","8 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/maillots-nba-2370397"
"1767634941-199","https://sn.coinafrique.com/categorie/vetements-homme?page=108","Maillots NBA","8 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/maillots-nba-2370375"
"1767634941-200","https://sn.coinafrique.com/categorie/vetements-homme?page=108","Chemises homme","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/chemises-homme-2369908"
"1767634941-201","https://sn.coinafrique.com/categorie/vetements-homme?page=108","Chemise homme","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-2369901"
"1767634941-202","https://sn.coinafrique.com/categorie/vetements-homme?page=108","Costume africain","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-2369007"
"1767634941-203","https://sn.coinafrique.com/categorie/vetements-homme?page=108","Pantalon kaki","6 500CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-2368380"
"1767634941-204","https://sn.coinafrique.com/categorie/vetements-homme?page=108","Pantalon kaki","6 500CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-2368377"
"1767634941-205","https://sn.coinafrique.com/categorie/vetements-homme?page=108","Ensemble vêtements","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-vetements-2368364"
"1767634941-206","https://sn.coinafrique.com/categorie/vetements-homme?page=108","Ensemble vêtements","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-vetements-2368363"
"1767634941-207","https://sn.coinafrique.com/categorie/vetements-homme?page=108","Ensemble","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-2368361"
"1767634941-208","https://sn.coinafrique.com/categorie/vetements-homme?page=108","Ensemble","12 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-2368359"
"1767634941-209","https://sn.coinafrique.com/categorie/vetements-homme?page=108","Ensemble vêtements","12 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-vetements-2368356"
