web_scraper_order,web_scraper_start_url,types_chaussures,Prix,adresse,image_lien
"1767636819-395","https://sn.coinafrique.com/categorie/chaussures-homme?page=46","Chaussures homme","13 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3935650"
"1767636819-396","https://sn.coinafrique.com/categorie/chaussures-homme?page=46","Chaussures homme","16 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3935642"
"1767636819-397","https://sn.coinafrique.com/categorie/chaussures-homme?page=46","Sandales orthopédiques","10 000CFA","Grand Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/sandales-orthopediques-3977690"
"1767636819-398","https://sn.coinafrique.com/categorie/chaussures-homme?page=46","Chaussures Air Force 1","12 000CFA","Grand Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-air-force-1-3977668"
"1767636819-399","https://sn.coinafrique.com/categorie/chaussures-homme?page=46","Chaussures homme","13 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3934423"
"1767636819-400","https://sn.coinafrique.com/categorie/chaussures-homme?page=46","Baskets homme","Prix sur demande","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-3977017"
"1767636819-401","https://sn.coinafrique.com/categorie/chaussures-homme?page=46","Chaussures homme","25 000CFA","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3976146"
"1767636819-402","https://sn.coinafrique.com/categorie/chaussures-homme?page=46","Chaussures  Timberland","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-timberland-3975850"
"1767636819-403","https://sn.coinafrique.com/categorie/chaussures-homme?page=46","Chaussures homme","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3975769"
"1767636819-404","https://sn.coinafrique.com/categorie/chaussures-homme?page=46","Chaussures homme","16 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3933193"
"1767636819-405","https://sn.coinafrique.com/categorie/chaussures-homme?page=46","Chaussures Wallabess","16 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-wallabess-3933231"
"1767636819-406","https://sn.coinafrique.com/categorie/chaussures-homme?page=46","Chaussures homme","10 500CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3933226"
"1767636819-407","https://sn.coinafrique.com/categorie/chaussures-homme?page=46","Baskets  Luis Vuitton","45 000CFA","Grand Dakar, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-luis-vuitton-3975017"
"1767636819-408","https://sn.coinafrique.com/categorie/chaussures-homme?page=46","Baskets  Jordan 13","35 000CFA","Grand Dakar, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-13-3975014"
"1767636819-409","https://sn.coinafrique.com/categorie/chaussures-homme?page=46","Wallabess homme","16 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/wallabess-homme-3930866"
"1767636819-410","https://sn.coinafrique.com/categorie/chaussures-homme?page=46","Chaussures homme","10 500CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3930122"
"1767636819-411","https://sn.coinafrique.com/categorie/chaussures-homme?page=46","Chaussures homme","13 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3930100"
"1767636819-412","https://sn.coinafrique.com/categorie/chaussures-homme?page=46","Chaussures homme","50 000CFA","Ouest Foire, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3972435"
"1767636819-413","https://sn.coinafrique.com/categorie/chaussures-homme?page=46","Chaussures Stan Smith","13 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-stan-smith-3930102"
"1767636819-414","https://sn.coinafrique.com/categorie/chaussures-homme?page=46","Chaussures hommes","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-3971331"
"1767636819-415","https://sn.coinafrique.com/categorie/chaussures-homme?page=46","Baskets homme","25 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-3927918"
"1767636819-416","https://sn.coinafrique.com/categorie/chaussures-homme?page=46","Baskets Wallabess","16 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-wallabess-3927930"
"1767636819-417","https://sn.coinafrique.com/categorie/chaussures-homme?page=46","Chaussures homme","13 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3927932"
"1767636819-418","https://sn.coinafrique.com/categorie/chaussures-homme?page=46","Chaussures homme","25 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3928376"
"1767636819-419","https://sn.coinafrique.com/categorie/chaussures-homme?page=46","Chaussures Jordan","Prix sur demande","Sicap foire, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-jordan-3970173"
"1767636819-420","https://sn.coinafrique.com/categorie/chaussures-homme?page=46","Chaussures Air nike","Prix sur demande","Ouest Foire, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-air-nike-3970068"
"1767636867-421","https://sn.coinafrique.com/categorie/chaussures-homme?page=45","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3973630"
"1767636867-422","https://sn.coinafrique.com/categorie/chaussures-homme?page=45","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3973621"
"1767636867-423","https://sn.coinafrique.com/categorie/chaussures-homme?page=45","Chaussures homme","16 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3973631"
"1767636867-424","https://sn.coinafrique.com/categorie/chaussures-homme?page=45","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-3973607"
"1767636867-425","https://sn.coinafrique.com/categorie/chaussures-homme?page=45","Baskets Nike Air Jordan 4","16 500CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-air-jordan-4-4015936"
"1767636867-426","https://sn.coinafrique.com/categorie/chaussures-homme?page=45","Baskets Nike Air jordan","14 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-air-jordan-4015930"
